battery_level,temperature,usage_hours,cpu_usage,ram_usage,device_type,device_age_months,user_rating,charging_speed,screen_brightness,label,issue_type,device,timestamp
51.73036785810274,20.369814994620796,3.36,37.592098217373184,50.2,2,40,3,50.0,50.0,0,healthy,headphones,2025-06-16 14:00:45.808825
46.62,31.54,1.95,4.24,10.47,1,27,3,50.0,50.0,1,charging_problem,tablet,2025-09-15 14:00:45.808835
88.24288185197693,29.3324690718622,18.74,43.38883398857135,46.0,7,59,3,50.0,50.0,0,healthy,laptop,2025-06-09 14:00:45.808846
77.33314800031214,23.245595450613227,18.6,18.030271899322308,37.42,5,50,3,50.0,50.0,0,healthy,smartwatch,2024-12-28 14:00:45.808857
65.22,42.02,12.49,94.31,31.03,2,32,5,50.0,50.0,1,physical_damage,headphones,2025-05-16 14:00:45.808867
61.42173951627115,31.634017649575846,20.63,30.5689718431966,45.73,7,32,4,50.0,50.0,0,healthy,laptop,2025-11-28 14:00:45.808878
57.765248830844556,30.551508729359707,19.76,24.42093286268414,71.34,2,22,5,50.0,50.0,0,healthy,headphones,2025-11-27 14:00:45.808889
91.82704081278752,29.539663486058714,21.71,40.784711310985664,6.42,2,9,5,50.0,50.0,0,healthy,headphones,2025-06-19 14:00:45.808900
41.66,23.72,16.78,71.71,28.81,2,14,2,50.0,50.0,1,connectivity_issue,headphones,2025-06-20 14:00:45.808910
69.7648066264758,25.660817824272208,4.34,35.12548522714112,40.0,4,55,2,50.0,50.0,0,healthy,smartphone,2024-12-27 14:00:45.808922
66.0190914152875,32.28852589472871,17.54,35.20918570455196,41.07,1,59,4,50.0,50.0,0,healthy,tablet,2025-04-30 14:00:45.808933
63.61,22.12,3.54,16.6,79.57,7,5,4,50.0,50.0,1,battery_issue,laptop,2025-07-05 14:00:45.808943
32.09,32.86,14.39,62.8,72.36,2,39,1,50.0,50.0,1,physical_damage,headphones,2025-05-17 14:00:45.808953
74.29885244857397,23.161258176921823,21.11,1.9645600910286665,40.0,1,55,2,50.0,96.72,0,healthy,tablet,2025-08-24 14:00:45.808965
86.65,35.85,5.39,53.75,42.9,7,13,5,50.0,50.0,1,battery_issue,laptop,2025-04-03 14:00:45.808975
52.1214719318837,28.80454714588369,21.22,46.945920866700774,19.16,5,24,3,50.0,50.0,0,healthy,smartwatch,2025-04-16 14:00:45.808986
52.35,27.67,20.35,70.76,28.42,2,35,4,50.0,50.0,1,connectivity_issue,headphones,2025-05-03 14:00:45.808996
96.0,51.08,20.76,48.6,38.6,1,44,3,50.0,50.0,1,wifi_connectivity,tablet,2025-03-15 14:00:45.809006
26.28,79.5,11.52,90.23,40.0,7,4,5,50.0,50.0,1,overheating,laptop,2025-09-20 14:00:45.809017
55.03,22.46,22.47,75.51,4.56,5,14,5,50.0,50.0,1,sensor_malfunction,smartwatch,2025-04-28 14:00:45.809027
88.95839900696475,24.255877742312897,18.83,32.41107891945671,73.35,7,17,4,50.0,50.0,0,healthy,laptop,2025-09-19 14:00:45.809038
84.52440457383292,20.66113823077574,18.37,48.614968764918565,24.93,7,8,3,50.0,50.0,0,healthy,laptop,2025-03-22 14:00:45.809054
89.10718819628585,32.43586314105379,8.61,42.35612431661845,46.69,5,13,2,50.0,50.0,0,healthy,smartwatch,2025-09-16 14:00:45.809070
96.55,23.0,22.72,53.03,1.9,2,22,3,50.0,50.0,1,connectivity_issue,headphones,2025-05-29 14:00:45.809080
98.3863346811901,32.873847682705545,21.35,6.057008911485679,32.87,1,1,4,50.0,50.0,0,healthy,tablet,2025-07-02 14:00:45.809091
37.89,23.98,18.87,85.28,6.45,1,56,4,50.0,50.0,1,screen_issue,tablet,2025-06-24 14:00:45.809103
61.891795470210205,20.772720216977653,8.0,4.580696671380796,40.0,2,53,1,28.68,50.0,0,healthy,headphones,2025-04-09 14:00:45.809115
67.2,40.2,12.82,44.52,92.18,7,47,3,50.0,50.0,1,hard_drive_failure,laptop,2025-06-02 14:00:45.809125
81.32,55.49,15.33,21.34,77.28,7,4,1,50.0,50.0,1,ram_problem,laptop,2025-02-11 14:00:45.809135
81.91,54.07,8.71,0.12,75.02,7,56,1,50.0,50.0,1,keyboard_malfunction,laptop,2025-08-18 14:00:45.809419
84.71869799394602,24.73490116987236,8.0,8.876419849164751,89.97,4,55,4,50.0,50.0,0,healthy,smartphone,2025-08-03 14:00:45.809438
82.78,37.15,6.08,78.32,1.27,5,26,2,50.0,50.0,1,sensor_malfunction,smartwatch,2025-07-14 14:00:45.809449
61.31120337682159,33.009397319572145,9.64,45.82759016731413,20.07,7,17,1,50.0,50.0,0,healthy,laptop,2025-05-17 14:00:45.809461
22.76,21.33,2.69,98.56,43.47,7,23,2,50.0,50.0,1,ram_problem,laptop,2025-03-01 14:00:45.809471
85.27,21.23,11.13,43.47,63.31,7,34,3,50.0,50.0,1,hard_drive_failure,laptop,2024-12-26 14:00:45.809482
99.5,34.42,23.95,71.22,78.29,1,46,5,50.0,50.0,1,screen_issue,tablet,2025-02-17 14:00:45.809492
26.87,57.19,23.62,96.85,34.79,7,5,1,50.0,50.0,1,hard_drive_failure,laptop,2025-07-10 14:00:45.809503
86.81,42.07,19.4,82.72,67.1,5,38,5,50.0,50.0,1,water_damage,smartwatch,2025-09-27 14:00:45.809514
75.55,59.74,11.96,57.99,59.36,1,42,4,50.0,50.0,1,storage_full,tablet,2025-06-22 14:00:45.809524
1.22,57.33,0.14,84.95,1.49,1,13,2,50.0,50.0,1,wifi_connectivity,tablet,2025-01-26 14:00:45.809534
25.4,30.79,7.67,3.01,69.71,1,40,2,50.0,50.0,1,storage_full,tablet,2025-07-23 14:00:45.809544
50.068098586588896,29.772916150459857,12.06,11.692941880734425,65.0,7,3,5,50.0,50.0,0,healthy,laptop,2025-08-21 14:00:45.809555
50.0,30.0,8.0,79.94,97.87,4,28,5,50.0,50.0,1,software_lag,smartphone,2025-09-15 14:00:45.809567
86.76,51.2,23.45,91.98,80.07,1,3,5,50.0,50.0,1,charging_problem,tablet,2025-08-13 14:00:45.809578
1.45,41.03,22.45,30.0,40.0,4,2,2,50.0,97.89,1,battery_drain,smartphone,2025-08-06 14:00:45.809589
97.79227233381702,28.53844274145508,0.6,25.040743809230076,21.83,2,34,1,50.0,50.0,0,healthy,headphones,2025-01-25 14:00:45.809605
50.0,30.0,18.06,30.0,40.0,4,52,1,50.0,50.0,1,screen_crack,smartphone,2025-01-26 14:00:45.809617
60.25,56.91,9.11,2.59,80.13,2,40,5,50.0,50.0,1,connectivity_issue,headphones,2025-11-29 14:00:45.809629
79.9895785206827,24.334442817105085,21.7,11.882634490505389,40.0,2,19,3,50.0,92.35,0,healthy,headphones,2025-01-20 14:00:45.809642
65.94,55.23,20.75,15.57,1.49,5,17,1,50.0,50.0,1,connectivity_issue,smartwatch,2025-05-27 14:00:45.809655
6.45,32.76,14.4,78.29,91.5,7,17,5,50.0,50.0,1,hard_drive_failure,laptop,2025-07-23 14:00:45.809666
82.14,53.59,12.41,42.91,78.09,5,34,3,50.0,50.0,1,water_damage,smartwatch,2025-03-28 14:00:45.809676
26.17,39.36,0.52,50.29,95.39,2,33,2,50.0,50.0,1,connectivity_issue,headphones,2024-12-06 14:00:45.809686
17.17,22.9,23.9,4.35,3.46,1,9,1,50.0,50.0,1,wifi_connectivity,tablet,2025-04-14 14:00:45.809702
39.82,41.02,20.32,97.86,48.41,7,47,3,50.0,50.0,1,ram_problem,laptop,2025-07-20 14:00:45.809712
9.85,38.88,12.25,30.0,40.0,1,57,1,50.0,94.48,1,battery_drain,tablet,2025-11-21 14:00:45.809723
96.81,34.36,8.39,73.21,97.75,1,54,4,50.0,50.0,1,wifi_connectivity,tablet,2025-02-15 14:00:45.809734
68.26,39.45,12.38,87.96,80.77,2,17,3,50.0,50.0,1,physical_damage,headphones,2025-09-10 14:00:45.809744
27.35,38.39,20.17,30.0,40.0,5,29,5,50.0,80.68,1,battery_drain,smartwatch,2025-09-25 14:00:45.809757
50.0,30.0,8.0,30.0,40.0,4,11,4,21.19,50.0,1,charging_issue,smartphone,2025-10-19 14:00:45.809769
48.22,50.18,19.79,7.45,74.92,7,5,3,50.0,50.0,1,hard_drive_failure,laptop,2025-06-30 14:00:45.809779
18.67,43.71,11.12,87.63,45.03,7,48,5,50.0,50.0,1,keyboard_malfunction,laptop,2025-06-30 14:00:45.809789
73.97617525097559,34.80163990581736,15.6,40.33307124103163,75.36,1,29,1,50.0,50.0,0,healthy,tablet,2025-03-02 14:00:45.809800
70.71,49.11,14.46,42.54,3.07,5,40,1,50.0,50.0,1,screen_damage,smartwatch,2025-11-23 14:00:45.809810
62.59654071021286,20.18628682928118,20.01,2.9809649808265783,10.38,1,43,3,50.0,50.0,0,healthy,tablet,2025-04-26 14:00:45.809821
76.88514526156185,26.298811201093404,19.27,16.168052612526562,2.22,2,60,4,50.0,50.0,0,healthy,headphones,2025-10-21 14:00:45.809832
53.28948879462956,26.17413864012687,10.14,4.349477183697053,40.0,7,42,1,50.0,50.0,0,healthy,laptop,2025-05-24 14:00:45.809844
28.04,50.48,5.89,90.14,40.0,4,4,3,50.0,50.0,1,overheating,smartphone,2024-12-12 14:00:45.809855
28.22,49.54,2.5,1.55,25.53,5,17,4,50.0,50.0,1,connectivity_issue,smartwatch,2025-07-20 14:00:45.809866
9.42,34.47,23.25,36.42,40.12,7,36,5,50.0,50.0,1,keyboard_malfunction,laptop,2025-05-26 14:00:45.809876
26.01,41.18,10.1,30.0,40.0,5,9,3,50.0,82.41,1,battery_drain,smartwatch,2025-01-20 14:00:45.809887
50.0,30.0,8.0,30.0,40.0,4,38,5,26.81,50.0,1,charging_issue,smartphone,2025-10-04 14:00:45.809898
99.52,22.75,2.37,76.55,50.98,1,27,1,50.0,50.0,1,charging_problem,tablet,2025-07-14 14:00:45.809909
68.68890030984525,21.17459323041696,6.94,44.13870591860361,95.03,7,29,3,50.0,50.0,0,healthy,laptop,2025-04-17 14:00:45.809919
95.68871006374113,20.662998041586597,8.0,6.595589225504517,40.0,2,47,3,22.49,50.0,0,healthy,headphones,2025-03-04 14:00:45.809932
52.426393000563124,33.4395919908668,16.46,24.360578066096256,92.47,2,59,4,50.0,50.0,0,healthy,headphones,2025-11-12 14:00:45.809944
55.99,48.07,16.13,68.95,99.99,5,55,3,50.0,50.0,1,screen_damage,smartwatch,2025-05-30 14:00:45.809954
62.56,36.61,20.84,83.77,27.65,7,26,2,50.0,50.0,1,ram_problem,laptop,2025-01-18 14:00:45.809967
33.25,66.25,4.67,84.31,40.0,4,3,4,50.0,50.0,1,overheating,smartphone,2025-06-27 14:00:45.809978
33.24,23.44,19.8,77.23,11.58,5,50,2,50.0,50.0,1,screen_damage,smartwatch,2025-06-30 14:00:45.809989
54.13726063894948,24.174332922767785,8.1,44.004951831622485,11.29,1,52,3,50.0,50.0,0,healthy,tablet,2025-07-06 14:00:45.810000
94.20558761100601,28.369428275382546,11.48,12.244146747044587,40.0,2,44,2,50.0,73.8,0,healthy,headphones,2025-02-26 14:00:45.810012
53.52,54.91,18.89,14.74,40.03,2,38,2,50.0,50.0,1,connectivity_issue,headphones,2025-11-01 14:00:45.810023
88.15,36.08,13.29,5.13,52.4,1,48,3,50.0,50.0,1,wifi_connectivity,tablet,2025-05-16 14:00:45.810034
9.94,38.93,22.04,30.0,40.0,5,38,3,50.0,99.14,1,battery_drain,smartwatch,2024-12-23 14:00:45.810048
50.0,30.0,14.77,30.0,40.0,4,30,1,50.0,50.0,1,screen_crack,smartphone,2025-02-28 14:00:45.810062
50.0,30.0,2.87,30.0,40.0,4,5,5,50.0,50.0,1,screen_crack,smartphone,2025-06-28 14:00:45.810073
50.0,30.0,8.0,92.52,84.03,4,47,5,50.0,50.0,1,software_lag,smartphone,2025-08-09 14:00:45.810085
28.11,40.83,18.07,30.0,40.0,2,23,3,50.0,88.74,1,battery_drain,headphones,2025-01-26 14:00:45.810095
50.0,30.0,13.12,30.0,40.0,4,6,1,50.0,50.0,1,screen_crack,smartphone,2025-01-13 14:00:45.810106
19.15,22.39,13.38,86.9,12.31,7,44,3,50.0,50.0,1,ram_problem,laptop,2024-12-23 14:00:45.810116
52.575960827531105,34.497306849741584,11.42,17.6932262770246,40.0,4,48,2,50.0,50.0,0,healthy,smartphone,2025-11-15 14:00:45.810128
1.15,41.96,10.41,58.82,27.9,2,38,4,50.0,50.0,1,physical_damage,headphones,2025-10-07 14:00:45.810139
50.0,30.0,20.8,30.0,40.0,4,31,2,50.0,50.0,1,screen_crack,smartphone,2025-11-18 14:00:45.810149
50.0,30.0,8.0,76.84,92.11,4,1,4,50.0,50.0,1,software_lag,smartphone,2025-09-22 14:00:45.810160
66.46425722365022,34.6632295975037,22.19,33.78009544348173,40.18,5,54,2,50.0,50.0,0,healthy,smartwatch,2025-07-20 14:00:45.810171
50.0,30.0,8.0,91.95,92.04,4,28,1,50.0,50.0,1,software_lag,smartphone,2025-01-05 14:00:45.810182
89.16158875583871,30.623159178113724,20.24,13.990002445127697,40.0,5,22,1,50.0,92.3,0,healthy,smartwatch,2025-04-12 14:00:45.810194
34.08,23.25,4.85,88.61,45.25,5,26,2,50.0,50.0,1,connectivity_issue,smartwatch,2025-01-21 14:00:45.810208
43.53,49.86,11.36,85.92,84.75,5,30,2,50.0,50.0,1,water_damage,smartwatch,2025-01-15 14:00:45.810218
50.0,30.0,8.0,30.0,40.0,4,48,2,28.07,50.0,1,charging_issue,smartphone,2025-10-20 14:00:45.810230
92.01555937151291,20.02863182908529,3.21,38.261822362206615,60.0,1,14,5,50.0,50.0,0,healthy,tablet,2024-12-06 14:00:45.810241
94.56136062572446,27.38017722524095,8.63,27.823348261579905,47.7,2,41,4,50.0,50.0,0,healthy,headphones,2025-11-07 14:00:45.810252
53.31380458420426,27.771337289409548,8.0,34.25255299454486,95.33,4,52,1,50.0,50.0,0,healthy,smartphone,2025-05-20 14:00:45.810265
50.0,30.0,8.0,30.0,40.0,2,46,2,0.46,50.0,1,charging_issue,headphones,2025-03-02 14:00:45.810276
57.33611152857855,31.306840625729098,23.45,42.21955618964838,99.54,1,17,2,50.0,50.0,0,healthy,tablet,2025-07-21 14:00:45.810287
82.99330598497593,28.023743996556533,8.0,34.97517494173537,82.26,4,40,3,50.0,50.0,0,healthy,smartphone,2025-03-20 14:00:45.810299
64.04183085431329,21.3373198696469,16.59,35.04085171905501,41.75,1,54,1,50.0,50.0,0,healthy,tablet,2025-09-05 14:00:45.810310
45.93,40.17,19.86,71.09,46.98,7,22,2,50.0,50.0,1,ram_problem,laptop,2025-01-14 14:00:45.810320
99.61,49.12,8.76,22.35,87.92,1,5,5,50.0,50.0,1,storage_full,tablet,2025-09-11 14:00:45.810330
52.22,73.87,4.11,81.78,40.0,7,4,5,50.0,50.0,1,overheating,laptop,2025-05-24 14:00:45.810344
65.69,69.49,7.59,84.59,40.0,7,50,1,50.0,50.0,1,overheating,laptop,2025-05-26 14:00:45.810355
80.22,57.19,2.75,53.26,58.58,2,55,2,50.0,50.0,1,audio_distortion,headphones,2025-08-08 14:00:45.810365
79.60151806099745,31.288502135137612,4.57,16.18117561114053,0.34,2,22,1,50.0,50.0,0,healthy,headphones,2025-04-07 14:00:45.810377
70.50038852506862,30.131963332098405,16.34,26.563354734393652,79.11,7,47,5,50.0,50.0,0,healthy,laptop,2025-01-01 14:00:45.810388
50.0,30.0,8.0,99.73,98.87,4,37,2,50.0,50.0,1,software_lag,smartphone,2025-05-09 14:00:45.810400
64.27546675360234,33.75253849874196,8.0,22.96931074821153,40.0,4,45,3,16.58,50.0,0,healthy,smartphone,2025-04-30 14:00:45.810417
5.18,30.94,6.42,31.77,84.89,5,52,5,50.0,50.0,1,connectivity_issue,smartwatch,2025-07-20 14:00:45.810428
7.24,42.53,9.08,30.0,40.0,5,42,3,50.0,85.61,1,battery_drain,smartwatch,2025-04-29 14:00:45.810439
22.71,26.42,21.7,97.98,55.73,1,2,5,50.0,50.0,1,charging_problem,tablet,2025-03-28 14:00:45.810449
98.141902648751,34.93416646759275,0.62,8.635232435873869,7.43,2,39,2,50.0,50.0,0,healthy,headphones,2025-08-14 14:00:45.810461
38.84,28.8,12.45,46.72,48.06,1,51,1,50.0,50.0,1,storage_full,tablet,2025-03-16 14:00:45.810471
18.77,36.54,19.2,30.0,40.0,1,11,3,50.0,97.76,1,battery_drain,tablet,2025-10-26 14:00:45.810482
82.56386237094458,24.18036927702868,8.0,26.37393750671684,40.0,4,21,3,16.6,50.0,0,healthy,smartphone,2025-04-04 14:00:45.810495
96.71492058562563,24.465010059900894,8.0,45.79363034071308,40.0,4,30,5,14.33,50.0,0,healthy,smartphone,2025-08-27 14:00:45.810507
3.6,37.3,8.68,30.0,40.0,2,25,3,50.0,99.77,1,battery_drain,headphones,2025-03-15 14:00:45.810518
9.4,41.63,13.67,93.99,80.81,7,51,1,50.0,50.0,1,ram_problem,laptop,2025-06-10 14:00:45.810528
58.16,22.09,4.33,48.21,50.05,5,18,3,50.0,50.0,1,connectivity_issue,smartwatch,2025-04-13 14:00:45.810538
47.76,34.23,19.38,37.09,14.8,5,25,3,50.0,50.0,1,screen_damage,smartwatch,2025-02-17 14:00:45.810548
2.38,38.37,15.02,30.0,40.0,4,15,2,50.0,81.55,1,battery_drain,smartphone,2025-04-04 14:00:45.810559
11.8,36.98,16.59,30.0,40.0,4,45,5,50.0,87.39,1,battery_drain,smartphone,2025-07-21 14:00:45.810571
50.0,30.0,19.41,30.0,40.0,4,44,4,50.0,50.0,1,screen_crack,smartphone,2025-08-23 14:00:45.810584
31.89,63.07,9.92,98.19,40.0,7,6,1,50.0,50.0,1,overheating,laptop,2025-04-26 14:00:45.810596
51.96,36.04,9.52,36.82,28.23,5,46,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-08-23 14:00:45.810606
50.58306196826466,33.77135976236649,14.26,4.0787153659097015,40.0,1,30,5,50.0,89.35,0,healthy,tablet,2025-11-12 14:00:45.810618
88.47,45.19,19.3,69.35,29.7,2,1,2,50.0,50.0,1,physical_damage,headphones,2025-05-26 14:00:45.810628
50.0,30.0,5.35,30.0,40.0,4,21,1,50.0,50.0,1,screen_crack,smartphone,2025-09-27 14:00:45.810638
50.0,30.0,8.0,94.25,88.85,4,47,2,50.0,50.0,1,software_lag,smartphone,2025-06-09 14:00:45.810649
86.29850821406153,32.952776793887764,8.0,3.6880365613177757,93.1,4,1,2,50.0,50.0,0,healthy,smartphone,2025-05-13 14:00:45.810661
12.78,43.9,13.67,30.0,40.0,5,31,4,50.0,83.0,1,battery_drain,smartwatch,2024-12-24 14:00:45.810672
43.85,26.94,2.43,30.87,37.93,1,46,5,50.0,50.0,1,wifi_connectivity,tablet,2024-12-15 14:00:45.810683
50.0,30.0,4.07,30.0,40.0,4,38,5,50.0,50.0,1,screen_crack,smartphone,2025-03-14 14:00:45.810694
33.87,59.31,9.4,83.89,40.0,7,24,1,50.0,50.0,1,overheating,laptop,2025-05-29 14:00:45.810709
56.72,35.65,9.17,45.37,13.24,7,11,5,50.0,50.0,1,hard_drive_failure,laptop,2025-03-15 14:00:45.810720
91.5983473394048,27.931418116562572,8.97,1.548713284200487,85.83,5,50,4,50.0,50.0,0,healthy,smartwatch,2025-06-17 14:00:45.810732
44.42,57.82,10.25,82.11,40.0,4,38,3,50.0,50.0,1,overheating,smartphone,2025-01-11 14:00:45.810743
59.99,47.97,5.59,90.63,40.0,4,14,1,50.0,50.0,1,overheating,smartphone,2025-04-02 14:00:45.810754
74.83,31.71,11.99,26.24,38.04,5,51,4,50.0,50.0,1,connectivity_issue,smartwatch,2025-06-30 14:00:45.810764
67.08,50.1,17.82,63.8,60.92,7,47,1,50.0,50.0,1,ram_problem,laptop,2025-11-25 14:00:45.810779
90.19602254217874,27.89467456557383,11.78,44.51922015835261,40.0,7,47,2,50.0,50.0,0,healthy,laptop,2025-04-25 14:00:45.810793
55.98824423137519,23.361545002937795,8.0,26.903205941500158,40.0,4,38,1,0.57,50.0,0,healthy,smartphone,2025-02-04 14:00:45.810806
50.0,30.0,19.63,30.0,40.0,4,59,2,50.0,50.0,1,screen_crack,smartphone,2025-01-10 14:00:45.810817
50.0,30.0,5.34,30.0,40.0,4,27,3,50.0,50.0,1,screen_crack,smartphone,2025-03-14 14:00:45.810828
87.62611610615251,21.49363330361765,22.01,19.981750171798517,40.0,4,19,3,50.0,50.0,0,healthy,smartphone,2025-01-22 14:00:45.810839
88.28,34.38,11.38,50.74,54.83,5,45,3,50.0,50.0,1,water_damage,smartwatch,2025-07-15 14:00:45.810850
63.56754917320613,25.767566266757548,8.88,19.33450709661638,40.0,4,14,5,50.0,91.66,0,healthy,smartphone,2025-06-19 14:00:45.810862
99.59065700111688,33.37560443064582,18.95,18.25852568574963,24.37,5,7,4,50.0,50.0,0,healthy,smartwatch,2025-05-27 14:00:45.810873
77.51239845817008,29.74338418785529,8.01,27.802335927239792,80.06,1,2,3,50.0,50.0,0,healthy,tablet,2024-12-22 14:00:45.810884
2.82,54.42,13.63,94.48,37.94,1,23,3,50.0,50.0,1,storage_full,tablet,2025-10-21 14:00:45.810894
85.93202470526562,29.768777695190174,1.33,30.020545245191556,18.21,7,3,4,50.0,50.0,0,healthy,laptop,2025-09-16 14:00:45.810905
10.71,44.73,14.59,30.0,40.0,2,40,5,50.0,93.15,1,battery_drain,headphones,2025-07-19 14:00:45.810916
81.86616920702303,26.25250694450368,5.98,21.960010781785165,16.97,5,31,5,50.0,50.0,0,healthy,smartwatch,2025-02-03 14:00:45.810927
22.31,47.5,5.54,80.35,40.0,4,60,2,50.0,50.0,1,overheating,smartphone,2025-05-07 14:00:45.810938
53.108418416493734,34.50165734845472,17.83,18.14778696721565,49.71,1,20,5,50.0,50.0,0,healthy,tablet,2025-06-21 14:00:45.810949
61.776689403558294,32.87262944150032,8.0,30.978310253032344,40.0,4,60,4,22.57,50.0,0,healthy,smartphone,2025-11-14 14:00:45.810961
17.96,29.05,8.98,4.28,41.4,2,56,4,50.0,50.0,1,physical_damage,headphones,2025-06-12 14:00:45.810971
27.93,56.1,4.59,93.7,40.0,7,42,1,50.0,50.0,1,overheating,laptop,2025-10-20 14:00:45.810982
23.0,45.52,21.24,69.63,48.18,5,55,2,50.0,50.0,1,sensor_malfunction,smartwatch,2025-11-22 14:00:45.810992
64.15,42.86,9.25,12.26,41.09,1,49,1,50.0,50.0,1,screen_issue,tablet,2024-12-26 14:00:45.811002
50.0,30.0,8.0,30.0,40.0,2,32,4,22.47,50.0,1,charging_issue,headphones,2025-02-12 14:00:45.811013
8.84,37.29,12.26,52.14,24.71,5,36,5,50.0,50.0,1,water_damage,smartwatch,2025-03-19 14:00:45.811024
32.73,57.77,7.51,94.12,40.0,7,28,2,50.0,50.0,1,overheating,laptop,2025-12-04 14:00:45.811037
55.95865542949036,26.44023662725995,19.32,26.4773698174311,76.43,1,27,1,50.0,50.0,0,healthy,tablet,2025-10-30 14:00:45.811049
93.71290153792944,29.94423408607046,9.01,1.5551523021120506,40.0,5,40,3,50.0,96.5,0,healthy,smartwatch,2025-10-09 14:00:45.811062
19.1,34.37,19.87,37.22,63.71,5,59,2,50.0,50.0,1,water_damage,smartwatch,2025-04-07 14:00:45.811072
4.82,34.22,0.54,27.71,84.61,5,57,2,50.0,50.0,1,connectivity_issue,smartwatch,2025-11-15 14:00:45.811082
52.76083786627239,20.370699329802438,15.74,24.89895667758395,12.59,1,45,4,50.0,50.0,0,healthy,tablet,2025-11-03 14:00:45.811093
41.03,41.24,13.41,53.66,48.46,1,55,3,50.0,50.0,1,storage_full,tablet,2025-11-11 14:00:45.811103
90.86215730798301,30.415615912342794,17.77,33.33463562298153,65.73,1,27,5,50.0,50.0,0,healthy,tablet,2025-07-07 14:00:45.811114
70.61,52.32,6.63,23.53,29.23,5,49,5,50.0,50.0,1,screen_damage,smartwatch,2025-01-19 14:00:45.811124
50.0,30.0,19.26,30.0,40.0,4,26,2,50.0,50.0,1,screen_crack,smartphone,2025-12-02 14:00:45.811142
94.46046788606071,28.307433355739942,23.41,23.55148848999654,40.0,4,53,5,50.0,88.21,0,healthy,smartphone,2025-11-08 14:00:45.811153
59.428363691456504,20.129504436977495,0.31,21.945013162630094,88.41,1,26,1,50.0,50.0,0,healthy,tablet,2025-05-03 14:00:45.811164
82.34,43.24,7.39,76.1,76.21,5,4,1,50.0,50.0,1,connectivity_issue,smartwatch,2024-12-18 14:00:45.811175
43.59,78.99,6.17,87.79,40.0,4,46,1,50.0,50.0,1,overheating,smartphone,2025-05-06 14:00:45.811186
62.5721731543782,22.140627536119005,21.67,38.91681970398689,89.74,2,49,3,50.0,50.0,0,healthy,headphones,2025-07-28 14:00:45.811197
8.04,37.71,17.46,30.0,40.0,5,37,1,50.0,94.28,1,battery_drain,smartwatch,2025-10-12 14:00:45.811208
2.41,47.17,6.26,39.05,25.99,5,9,2,50.0,50.0,1,water_damage,smartwatch,2025-10-22 14:00:45.811218
62.930458916791004,21.318326458568738,13.14,30.10211939535016,14.47,7,36,4,50.0,50.0,0,healthy,laptop,2025-06-15 14:00:45.811229
27.3,41.2,11.46,3.27,84.48,7,57,4,50.0,50.0,1,battery_issue,laptop,2025-04-26 14:00:45.811239
74.47930695445615,28.987691890418557,2.29,28.674670419545983,51.43,1,23,2,50.0,50.0,0,healthy,tablet,2025-11-21 14:00:45.811251
26.34,65.87,4.88,89.65,40.0,7,19,5,50.0,50.0,1,overheating,laptop,2025-01-01 14:00:45.811262
96.6399376958083,34.5956779849848,8.82,30.264574641424026,46.52,2,30,4,50.0,50.0,0,healthy,headphones,2025-08-30 14:00:45.811274
49.09,27.54,16.97,36.0,46.41,1,47,3,50.0,50.0,1,charging_problem,tablet,2025-07-15 14:00:45.811284
64.73,40.78,4.09,77.95,33.96,5,23,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-06-21 14:00:45.811294
84.91,24.8,19.65,30.84,83.26,7,60,4,50.0,50.0,1,hard_drive_failure,laptop,2025-03-21 14:00:45.811304
3.36,41.91,15.63,30.0,40.0,5,12,3,50.0,71.46,1,battery_drain,smartwatch,2025-04-17 14:00:45.811315
26.62,35.41,22.42,30.0,40.0,2,11,1,50.0,84.1,1,battery_drain,headphones,2025-03-28 14:00:45.811326
10.77,28.55,22.73,42.22,51.18,7,4,3,50.0,50.0,1,ram_problem,laptop,2025-08-07 14:00:45.811336
1.5,35.75,14.89,72.89,66.87,5,15,5,50.0,50.0,1,connectivity_issue,smartwatch,2025-03-24 14:00:45.811346
61.16250167230376,25.216950711309735,11.38,3.489155314359993,83.25,5,9,3,50.0,50.0,0,healthy,smartwatch,2025-11-04 14:00:45.811360
42.16,59.67,21.19,58.64,59.15,2,42,2,50.0,50.0,1,physical_damage,headphones,2025-11-18 14:00:45.811373
9.9,35.47,11.31,30.0,40.0,2,38,3,50.0,99.2,1,battery_drain,headphones,2024-12-21 14:00:45.811386
44.14,48.96,6.44,70.14,23.55,2,55,4,50.0,50.0,1,physical_damage,headphones,2025-01-25 14:00:45.811397
98.60507882753666,33.62748268360248,22.98,34.23327049892564,52.26,2,42,2,50.0,50.0,0,healthy,headphones,2025-02-04 14:00:45.811409
64.79,76.21,10.24,97.14,40.0,7,43,2,50.0,50.0,1,overheating,laptop,2025-02-14 14:00:45.811420
